frequency - Sound Pressure_29 (FFT - (RMS) Phase)	Amplitude - Sound Pressure_29 (FFT - (RMS) Phase)	frequency - Acceleration (FFT - (RMS) Phase)	Amplitude - Acceleration (FFT - (RMS) Phase)
5115.904057	-2.32959	5115.904057	-0.271779
5116.416057	0.280372	5116.416057	-0.96522
5116.928057	0.653392	5116.928057	-3.01484
5117.440057	-3.1321	5117.440057	0.830291
5117.952057	-1.65798	5117.952057	-1.24025
5118.464057	0.985946	5118.464057	2.32653
5118.976057	-3.10661	5118.976057	-2.42135
5119.488057	-1.41205	5119.488057	-0.00931874
5120.000057	2.06851	5120.000057	-2.66875
5120.512057	2.39109	5120.512057	1.97186
5121.024057	-0.402712	5121.024057	0.196076
5121.536057	-1.31357	5121.536057	-2.31978
5122.048057	1.92777	5122.048057	1.02985
5122.560057	-2.26626	5122.560057	-1.77823
5123.072057	-0.305661	5123.072057	2.24929
5123.584057	-2.79401	5123.584057	0.218923
5124.096057	0.575788	5124.096057	-2.80689
5124.608057	-2.28964	5124.608057	0.797409
5125.120057	0.832788	5125.120057	-1.65284
5125.632057	-2.04155	5125.632057	2.61247
5126.144057	1.75441	5126.144057	1.13026
5126.656057	-1.19913	5126.656057	-1.99338
5127.168057	-2.25878	5127.168057	2.41761
5127.680057	1.85049	5127.680057	0.120059
5128.192057	-0.905252	5128.192057	-2.5628
5128.704057	-1.13699	5128.704057	0.97695
5129.216057	2.19445	5129.216057	2.70545
5129.728057	1.43989	5129.728057	-2.42095
5130.240057	-2.40447	5130.240057	0.820953
5130.752057	1.11379	5130.752057	-1.81399
5131.264057	-1.46203	5131.264057	-3.01912
5131.776057	2.06049	5131.776057	0.779371
5132.288057	-2.51972	5132.288057	-0.864503
5132.800057	0.268595	5132.800057	2.39268
5133.312057	3.12039	5133.312057	-2.84561
5133.824057	-3.07285	5133.824057	0.359735
5134.336057	-0.438709	5134.336057	0.815727
5134.848057	1.97198	5134.848057	-3.12037
5135.360057	-1.92632	5135.360057	0.958712
5135.872057	-2.18999	5135.872057	-2.57568
5136.384057	0.252568	5136.384057	-0.396867
5136.896057	2.32714	5136.896057	2.22079
5137.408057	-1.18045	5137.408057	-0.27087
5137.920057	2.49721	5137.920057	2.93695
5138.432057	2.0053	5138.432057	-0.777871
5138.944057	0.665599	5138.944057	2.48066
5139.456057	-1.57528	5139.456057	-3.11715
5139.968057	3.11038	5139.968057	0.572603
5140.480057	1.27071	5140.480057	-0.26446
5140.992057	-1.7059	5140.992057	2.5151
5141.504057	1.1871	5141.504057	-0.809045
5142.016057	-1.88996	5142.016057	-1.96813
5142.528057	3.0846	5142.528057	2.65529
5143.040057	-0.231081	5143.040057	0.704565
5143.552057	2.83645	5143.552057	-1.72105
5144.064057	2.42643	5144.064057	1.65582
5144.576057	-1.82874	5144.576057	-1.16912
5145.088057	1.05535	5145.088057	2.40492
5145.600057	-2.03722	5145.600057	-0.154049
5146.112057	-2.1769	5146.112057	-0.492754
5146.624057	2.68407	5146.624057	-2.6039
5147.136057	0.919774	5147.136057	1.48134
5147.648057	-1.61876	5147.648057	-1.02578
5148.160057	2.03283	5148.160057	-1.23575
5148.672057	1.95915	5148.672057	2.09887
5149.184057	-1.90924	5149.184057	-0.396702
5149.696057	0.236557	5149.696057	-1.85889
5150.208057	3.04798	5150.208057	2.15827
5150.720057	-0.180845	5150.720057	-0.472544
5151.232057	2.74669	5151.232057	-3.13715
5151.744057	-0.763844	5151.744057	-1.9261
5152.256057	2.17315	5152.256057	1.74303
5152.768057	-1.2973	5152.768057	-0.244308
5153.280057	2.15836	5153.280057	-1.75578
5153.792057	-0.664978	5153.792057	2.95825
5154.304057	0.870115	5154.304057	0.85735
5154.816057	3.12132	5154.816057	-0.439617
5155.328057	-2.2356	5155.328057	-2.19885
5155.840057	-0.23804	5155.840057	0.913429
5156.352057	-3.07241	5156.352057	-2.74799
5156.864057	0.77017	5156.864057	-2.02711
5157.376057	0.290295	5157.376057	1.94177
5157.888057	-2.48955	5157.888057	-0.416231
5158.400057	0.431228	5158.400057	0.131613
5158.912057	2.71675	5158.912057	-2.44494
5159.424057	-0.39262	5159.424057	1.45204
5159.936057	-2.95276	5159.936057	-1.61025
5160.448057	-2.81496	5160.448057	-1.89954
5160.960057	0.83768	5160.960057	1.201
5161.472057	-0.783479	5161.472057	-1.94899
5161.984057	2.46815	5161.984057	0.701268
5162.496057	-0.465401	5162.496057	2.63415
5163.008057	-2.96461	5163.008057	-0.444151
5163.520057	-0.745228	5163.520057	-2.2277
5164.032057	1.06516	5164.032057	0.793002
5164.544057	-0.740406	5164.544057	-2.62728
5165.056057	-2.99895	5165.056057	0.555386
5165.568057	0.593516	5165.568057	-2.13134
5166.080057	-1.62292	5166.080057	1.90505
5166.592057	2.20629	5166.592057	0.863704
5167.104057	1.29604	5167.104057	-0.281911
5167.616057	-1.5773	5167.616057	-3.13722
5168.128057	-1.08158	5168.128057	-0.891464
5168.640057	1.90533	5168.640057	2.63779
5169.152057	-1.0298	5169.152057	1.65592
5169.664057	3.02417	5169.664057	0.177987
5170.176057	0.12965	5170.176057	-1.61417
5170.688057	2.6982	5170.688057	2.08693
5171.200057	-0.75523	5171.200057	-1.13933
5171.712057	2.35682	5171.712057	1.65615
5172.224058	-0.911951	5172.224058	-1.61616
5172.736058	1.94065	5172.736058	1.54343
5173.248058	-1.41783	5173.248058	-0.721938
5173.760058	1.68738	5173.760058	-2.07127
5174.272058	-2.09965	5174.272058	1.03905
5174.784058	-0.831742	5174.784058	-2.15959
5175.296058	2.12678	5175.296058	2.17186
5175.808058	-0.839495	5175.808058	1.09535
5176.320058	-2.05443	5176.320058	-1.68927
5176.832058	1.01044	5176.832058	1.58747
5177.344058	-2.75124	5177.344058	-0.988228
5177.856058	-0.743013	5177.856058	-2.73454
5178.368058	-1.10603	5178.368058	1.72837
5178.880058	0.622806	5178.880058	-0.178679
5179.392058	-1.81604	5179.392058	-3.12572
5179.904058	2.46014	5179.904058	-1.35637
5180.416058	0.363703	5180.416058	1.45698
5180.928058	-0.0902017	5180.928058	-0.919199
5181.440058	-1.94422	5181.440058	-2.66517
5181.952058	2.7755	5181.952058	1.07287
5182.464058	-0.399767	5182.464058	-1.14439
5182.976058	2.84711	5182.976058	2.49218
5183.488058	-0.175764	5183.488058	0.612814
5184.000058	1.28442	5184.000058	-0.680799
5184.512058	-3.02489	5184.512058	-2.29763
5185.024058	-0.803737	5185.024058	-2.01788
5185.536058	-2.8357	5185.536058	1.96368
5186.048058	-0.327286	5186.048058	1.91467
5186.560058	0.91977	5186.560058	-2.09607
5187.072058	-1.82134	5187.072058	0.0333178
5187.584058	2.0424	5187.584058	-2.73556
5188.096058	-1.46559	5188.096058	-2.24727
5188.608058	0.312105	5188.608058	1.67669
5189.120058	2.49628	5189.120058	-1.26793
5189.632058	2.96191	5189.632058	-2.20236
5190.144058	-0.562118	5190.144058	1.5901
5190.656058	2.54878	5190.656058	-1.24812
5191.168058	1.84584	5191.168058	-3.01255
5191.680058	-1.93189	5191.680058	1.67611
5192.192058	1.72173	5192.192058	2.80133
5192.704058	-0.235511	5192.704058	0.010796
5193.216058	-2.72498	5193.216058	2.70921
5193.728058	1.78692	5193.728058	-3.11813
5194.240058	1.29546	5194.240058	0.60539
5194.752058	-2.0296	5194.752058	-0.583173
5195.264058	0.0213185	5195.264058	2.57847
5195.776058	-3.01597	5195.776058	-3.0793
5196.288058	-0.0587877	5196.288058	0.461235
5196.800058	3.0747	5196.800058	1.08621
5197.312058	-0.608027	5197.312058	-2.32904
5197.824058	1.62896	5197.824058	1.15083
5198.336058	0.0922566	5198.336058	0.762252
5198.848058	-3.11952	5198.848058	-2.62318
5199.360058	-0.166253	5199.360058	0.386108
5199.872058	-2.89665	5199.872058	-2.75317
5200.384058	0.823779	5200.384058	0.782741
5200.896058	-2.15556	5200.896058	-1.45124
5201.408058	0.641547	5201.408058	2.22906
5201.920058	-2.53609	5201.920058	-0.393733
5202.432058	0.912119	5202.432058	2.50086
5202.944058	-1.42933	5202.944058	-0.057087
5203.456058	2.07442	5203.456058	-0.254158
5203.968058	2.60276	5203.968058	-1.63219
5204.480058	0.905886	5204.480058	2.43309
5204.992058	-1.03328	5204.992058	-0.0696396
5205.504058	1.88446	5205.504058	-2.04471
5206.016058	-0.65163	5206.016058	-2.85289
5206.528058	-2.86696	5206.528058	0.041221
5207.040058	-3.02817	5207.040058	-2.22336
5207.552058	-0.115686	5207.552058	2.01265
5208.064058	2.71512	5208.064058	-0.74704
5208.576058	-0.730517	5208.576058	-2.46163
5209.088058	2.77989	5209.088058	0.256895
5209.600058	2.70995	5209.600058	1.11932
5210.112058	0.247063	5210.112058	-2.43391
5210.624058	-1.48617	5210.624058	-1.20234
5211.136058	2.1909	5211.136058	2.44305
5211.648058	-0.194277	5211.648058	1.0378
5212.160058	3.09716	5212.160058	3.09167
5212.672058	0.404159	5212.672058	-1.35851
5213.184058	-2.02091	5213.184058	-2.12433
5213.696058	1.84658	5213.696058	2.56914
5214.208058	0.421975	5214.208058	-0.336076
5214.720058	2.90856	5214.720058	1.90635
5215.232058	-1.51825	5215.232058	2.56842
5215.744058	0.566303	5215.744058	-2.54832
5216.256058	-2.52841	5216.256058	1.07896
5216.768058	2.97397	5216.768058	-1.24583
5217.280058	0.655325	5217.280058	-3.12785
5217.792058	0.336129	5217.792058	1.39983
5218.304058	-1.63305	5218.304058	-1.11594
5218.816058	-2.98681	5218.816058	3.12419
5219.328058	0.815659	5219.328058	1.3234
5219.840058	-2.35578	5219.840058	-0.868655
5220.352058	-2.35503	5220.352058	-2.74245
5220.864058	0.652769	5220.864058	1.61329
5221.376058	-2.36196	5221.376058	0.0185905
5221.888058	-2.9595	5221.888058	-1.98017
5222.400058	-0.0354482	5222.400058	2.29703
5222.912058	2.56681	5222.912058	-1.9253
5223.424058	2.5457	5223.424058	0.772037
5223.936058	-0.938194	5223.936058	-1.30836
5224.448058	1.04983	5224.448058	-2.87152
5224.960058	-2.18728	5224.960058	0.927239
5225.472058	-1.70283	5225.472058	0.430388
5225.984058	1.16152	5225.984058	-1.51575
5226.496058	-2.30858	5226.496058	2.87528
5227.008058	1.38541	5227.008058	1.97518
5227.520058	-1.4392	5227.520058	-0.383937
5228.032058	0.0259064	5228.032058	1.8621
5228.544058	2.86934	5228.544058	2.94135
5229.056058	-1.65574	5229.056058	-0.36148
5229.568058	-0.0773402	5229.568058	-2.72701
5230.080058	2.84559	5230.080058	2.08932
5230.592058	0.511489	5230.592058	0.611398
5231.104058	-2.37915	5231.104058	-1.41561
5231.616058	0.203457	5231.616058	2.44858
5232.128058	1.41029	5232.128058	1.82749
5232.640058	-1.40084	5232.640058	0.280417
5233.152058	1.56867	5233.152058	-1.15048
5233.664058	-2.22138	5233.664058	1.98469
5234.176058	1.17024	5234.176058	-2.39612
5234.688058	1.73487	5234.688058	-0.260999
5235.200058	-2.18095	5235.200058	2.83516
5235.712058	-1.0697	5235.712058	0.316544
5236.224058	2.76448	5236.224058	-0.0423724
5236.736058	0.738384	5236.736058	-1.4787
5237.248058	-1.83279	5237.248058	2.79209
5237.760058	2.37202	5237.760058	0.6419
5238.272058	-0.945365	5238.272058	-0.48302
5238.784058	2.71762	5238.784058	-2.84852
5239.296058	2.09596	5239.296058	-1.24873
5239.808058	-0.542088	5239.808058	1.96194
5240.320058	2.66461	5240.320058	-0.0161904
5240.832058	-0.812726	5240.832058	-1.21391
5241.344058	-1.11419	5241.344058	1.63541
5241.856058	1.99268	5241.856058	-2.18597
5242.368058	-0.843372	5242.368058	0.682768
5242.880058	2.42697	5242.880058	-3.09831
5243.392058	-0.225214	5243.392058	0.132297
5243.904058	-2.74145	5243.904058	-2.73336
5244.416058	0.822691	5244.416058	0.064766
5244.928058	-1.46824	5244.928058	-2.73659
5245.440058	2.49187	5245.440058	0.784399
5245.952058	-0.438133	5245.952058	-0.918368
5246.464058	2.45456	5246.464058	-2.58674
5246.976058	-0.426164	5246.976058	0.403192
5247.488058	-2.3695	5247.488058	2.04501
5248.000058	1.98004	5248.000058	-1.7205
5248.512058	-1.20225	5248.512058	-0.333064
5249.024058	1.495	5249.024058	2.33376
5249.536058	-2.2375	5249.536058	-1.45986
5250.048058	0.688797	5250.048058	1.3291
5250.560058	-2.75343	5250.560058	-2.17299
5251.072058	-3.01156	5251.072058	-1.01739
5251.584058	-2.25425	5251.584058	2.10423
5252.096058	0.933843	5252.096058	-0.449701
5252.608058	-0.699283	5252.608058	-2.007
5253.120058	2.68909	5253.120058	1.87271
5253.632058	0.0313191	5253.632058	-1.61421
5254.144058	2.8186	5254.144058	1.28103
5254.656058	-2.74117	5254.656058	-0.51018
5255.168058	-0.922679	5255.168058	-2.91378
5255.680058	-0.16879	5255.680058	1.07347
5256.192058	2.7228	5256.192058	-2.10933
5256.704058	-1.6965	5256.704058	-1.42253
5257.216058	1.76255	5257.216058	1.36795
5257.728058	-1.10212	5257.728058	0.0130692
5258.240058	1.72184	5258.240058	3.11531
5258.752058	-1.51207	5258.752058	-0.173772
5259.264058	1.78591	5259.264058	2.25662
5259.776058	-0.763778	5259.776058	-0.92859
5260.288058	-2.12502	5260.288058	1.57954
5260.800058	1.48571	5260.800058	3.13987
5261.312058	2.13285	5261.312058	1.78252
5261.824058	-1.01681	5261.824058	-0.314717
5262.336059	2.13789	5262.336059	-2.55072
5262.848059	0.651307	5262.848059	2.51463
5263.360059	-2.77003	5263.360059	-0.661041
5263.872059	0.372632	5263.872059	0.644121
5264.384059	-1.47103	5264.384059	3.09877
5264.896059	2.01699	5264.896059	-1.44704
5265.408059	-0.371066	5265.408059	1.2682
5265.920059	-1.90009	5265.920059	-1.85451
5266.432059	1.09739	5266.432059	1.84284
5266.944059	-1.85922	5266.944059	0.0515853
5267.456059	2.85794	5267.456059	-1.73803
5267.968059	-1.02327	5267.968059	2.39807
5268.480059	0.969195	5268.480059	0.282125
5268.992059	-2.91166	5268.992059	-0.651821
5269.504059	-0.936998	5269.504059	-2.77017
5270.016059	0.903555	5270.016059	2.08615
5270.528059	-2.17621	5270.528059	0.74426
5271.040059	1.7838	5271.040059	-1.21182
5271.552059	0.566427	5271.552059	3.10202
5272.064059	-1.03856	5272.064059	1.06744
5272.576059	2.48637	5272.576059	-1.29004
5273.088059	-1.70817	5273.088059	-2.69771
5273.600059	2.13942	5273.600059	1.70051
5274.112059	-0.630079	5274.112059	-0.107552
5274.624059	2.57006	5274.624059	-1.45842
5275.136059	-0.719223	5275.136059	2.32962
5275.648059	1.24476	5275.648059	1.00191
5276.160059	2.78164	5276.160059	-0.102083
5276.672059	-0.705912	5276.672059	-1.09156
5277.184059	-2.70932	5277.184059	2.93102
5277.696059	0.553739	5277.696059	1.66096
5278.208059	-2.84185	5278.208059	-0.58665
5278.720059	0.324912	5278.720059	-2.30401
5279.232059	-2.99999	5279.232059	1.86473
5279.744059	0.229738	5279.744059	0.0494443
5280.256059	-2.00284	5280.256059	-2.59093
5280.768059	1.72987	5280.768059	1.40382
5281.280059	-1.58286	5281.280059	-0.00541316
5281.792059	-2.19667	5281.792059	-2.18601
5282.304059	1.14084	5282.304059	2.32577
5282.816059	-1.5219	5282.816059	0.608821
5283.328059	-3.01541	5283.328059	-1.70963
5283.840059	0.461039	5283.840059	1.55114
5284.352059	-1.214	5284.352059	2.99213
5284.864059	1.60961	5284.864059	0.0492338
5285.376059	-2.61099	5285.376059	-1.42194
5285.888059	-0.0875006	5285.888059	2.7338
5286.400059	2.88512	5286.400059	-0.289153
5286.912059	-2.85543	5286.912059	-0.961617
5287.424059	0.684225	5287.424059	1.79359
5287.936059	-1.81166	5287.936059	-1.03136
5288.448059	-2.56652	5288.448059	-2.97817
5288.960059	1.14204	5288.960059	0.961923
5289.472059	-2.48252	5289.472059	1.36063
5289.984059	-0.366341	5289.984059	-2.22293
5290.496059	2.83204	5290.496059	-1.35334
5291.008059	-0.824714	5291.008059	2.5194
5291.520059	1.22806	5291.520059	-0.308978
5292.032059	-2.37521	5292.032059	1.07375
5292.544059	-1.01887	5292.544059	2.31112
5293.056059	1.23407	5293.056059	-0.992204
5293.568059	-1.94126	5293.568059	1.84233
5294.080059	0.911984	5294.080059	0.474511
5294.592059	-1.93938	5294.592059	-1.77848
5295.104059	3.11203	5295.104059	1.8548
5295.616059	2.07339	5295.616059	1.5477
5296.128059	-1.06663	5296.128059	-0.889534
5296.640059	1.70353	5296.640059	-3.01405
5297.152059	-1.21378	5297.152059	1.31653
5297.664059	-2.13298	5297.664059	-0.995005
5298.176059	0.993796	5298.176059	2.30742
5298.688059	-2.11556	5298.688059	0.508399
5299.200059	2.80558	5299.200059	-0.817135
5299.712059	0.364193	5299.712059	2.67759
5300.224059	-1.92146	5300.224059	-2.82112
5300.736059	-0.607984	5300.736059	0.613395
5301.248059	2.63503	5301.248059	-2.4262
5301.760059	-0.240257	5301.760059	0.727956
5302.272059	-2.82175	5302.272059	0.59578
5302.784059	0.173459	5302.784059	-1.59607
5303.296059	2.74232	5303.296059	-2.15519
5303.808059	-0.742914	5303.808059	3.09704
5304.320059	2.09668	5304.320059	1.47701
5304.832059	-1.53541	5304.832059	-0.715083
5305.344059	1.49707	5305.344059	2.76149
5305.856059	1.90069	5305.856059	-0.936534
5306.368059	-1.89834	5306.368059	2.6505
5306.880059	-0.833371	5306.880059	-0.278755
5307.392059	2.00354	5307.392059	-2.10703
5307.904059	2.08955	5307.904059	1.30466
5308.416059	-0.112355	5308.416059	1.12594
5308.928059	-2.44703	5308.928059	-2.82759
5309.440059	0.712834	5309.440059	3.03585
5309.952059	-2.799	5309.952059	0.0983461
5310.464059	1.94984	5310.464059	-1.16745
5310.976059	-1.5547	5310.976059	2.51466
5311.488059	0.248478	5311.488059	0.255085
5312.000059	-2.72137	5312.000059	-1.89903
5312.512059	1.36876	5312.512059	2.25684
5313.024059	-1.71565	5313.024059	0.54393
5313.536059	1.31233	5313.536059	-2.17426
5314.048059	-1.63963	5314.048059	-1.40002
5314.560059	1.81428	5314.560059	-3.08194
5315.072059	-0.99307	5315.072059	1.18803
5315.584059	2.29165	5315.584059	-0.766045
5316.096059	1.97156	5316.096059	-2.46243
5316.608059	-1.04192	5316.608059	2.47702
5317.120059	-1.8782	5317.120059	0.460547
5317.632059	0.420213	5317.632059	-2.49577
5318.144059	2.64251	5318.144059	1.44118
5318.656059	-0.559449	5318.656059	-0.0519436
5319.168059	1.63746	5319.168059	-2.50608
5319.680059	-2.51046	5319.680059	-2.17545
5320.192059	0.0842577	5320.192059	1.6235
5320.704059	2.76706	5320.704059	-0.691653
5321.216059	-0.692764	5321.216059	2.97375
5321.728059	-0.934847	5321.728059	-0.638436
5322.240059	2.47491	5322.240059	2.03109
5322.752059	-0.614441	5322.752059	-0.470793
5323.264059	-0.621147	5323.264059	-0.469121
5323.776059	2.66015	5323.776059	-2.43292
5324.288059	-1.67631	5324.288059	1.16467
5324.800059	0.4007	5324.800059	1.1048
5325.312059	-2.95921	5325.312059	-1.98085
5325.824059	-0.265878	5325.824059	1.42206
5326.336059	-1.62624	5326.336059	-0.556734
5326.848059	2.01303	5326.848059	-2.92916
5327.360059	-1.16438	5327.360059	-2.67576
5327.872059	-1.44243	5327.872059	1.23993
5328.384059	3.1177	5328.384059	-1.26278
5328.896059	0.829147	5328.896059	2.54471
5329.408059	-1.86869	5329.408059	0.444624
5329.920059	-1.25034	5329.920059	-1.07599
5330.432059	-2.69266	5330.432059	-1.05744
5330.944059	0.997588	5330.944059	2.71694
5331.456059	-2.0384	5331.456059	-2.04721
5331.968059	0.406898	5331.968059	1.07667
5332.480059	-2.82934	5332.480059	-1.45378
5332.992059	-2.34975	5332.992059	-0.675935
5333.504059	0.331455	5333.504059	-3.12032
5334.016059	2.86273	5334.016059	0.228296
5334.528059	-0.405334	5334.528059	2.53672
5335.040059	2.58511	5335.040059	0.21871
5335.552059	-0.973943	5335.552059	-2.46939
5336.064059	1.94496	5336.064059	-1.18168
5336.576059	-1.27029	5336.576059	0.89586
5337.088059	0.532282	5337.088059	-2.0155
5337.600059	-3.02112	5337.600059	1.91058
5338.112059	-0.0155956	5338.112059	-0.471405
5338.624059	2.2752	5338.624059	2.96
5339.136059	-0.873542	5339.136059	0.555952
5339.648059	2.16333	5339.648059	-1.59164
5340.160059	2.68685	5340.160059	-1.90445
5340.672059	-1.37776	5340.672059	2.30676
5341.184059	1.63364	5341.184059	1.2868
5341.696059	0.724563	5341.696059	-0.539273
5342.208059	-2.69855	5342.208059	-2.73606
5342.720059	-0.0874388	5342.720059	1.16442
5343.232059	-0.837637	5343.232059	-0.300231
5343.744059	1.8923	5343.744059	3.03357
5344.256059	-1.21273	5344.256059	0.141372
5344.768059	-0.671759	5344.768059	-2.41239
5345.280059	2.40823	5345.280059	-1.1132
5345.792059	0.342425	5345.792059	2.46134
5346.304059	2.74292	5346.304059	0.907743
5346.816059	-1.20692	5346.816059	-1.76801
5347.328059	1.01322	5347.328059	1.15587
5347.840059	2.97336	5347.840059	-1.37425
5348.352059	0.143873	5348.352059	2.31452
5348.864059	-1.66059	5348.864059	-0.618385
5349.376059	2.48999	5349.376059	3.00206
5349.888059	0.618652	5349.888059	1.06947
5350.400059	-1.78055	5350.400059	-1.08653
5350.912059	2.29066	5350.912059	-2.71892
5351.424059	-0.23668	5351.424059	1.17251
5351.93606	-2.03866	5351.93606	-1.29931
5352.44806	2.73756	5352.44806	-3.03093
5352.96006	1.57713	5352.96006	1.86024
5353.47206	-0.830627	5353.47206	-0.318181
5353.98406	0.33139	5353.98406	-0.342526
5354.49606	-2.79299	5354.49606	2.69371
5355.00806	1.14332	5355.00806	-0.570791
5355.52006	1.25085	5355.52006	2.8767
5356.03206	-0.876856	5356.03206	0.438586
5356.54406	3.08042	5356.54406	-1.41513
5357.05606	0.817507	5357.05606	2.87717
5357.56806	2.43101	5357.56806	1.19773
5358.08006	-1.88286	5358.08006	-1.39369
5358.59206	-0.591296	5358.59206	1.29396
5359.10406	1.3284	5359.10406	-1.58189
5359.61606	-2.61305	5359.61606	2.12292
5360.12806	0.647646	5360.12806	2.83335
5360.64006	2.32176	5360.64006	-1.81007
5361.15206	-0.880224	5361.15206	1.59404
5361.66406	2.48089	5361.66406	-0.191902
5362.17606	0.288615	5362.17606	1.22135
5362.68806	2.55873	5362.68806	-2.75406
5363.20006	0.970995	5363.20006	-1.93236
5363.71206	-1.71382	5363.71206	0.381893
5364.22406	1.27194	5364.22406	-2.56962
5364.73606	-1.93828	5364.73606	1.32437
5365.24806	0.729394	5365.24806	0.485789
5365.76006	-3.0633	5365.76006	-1.09506
5366.27206	0.473724	5366.27206	3.11378
5366.78406	0.30088	5366.78406	0.952647
5367.29606	-2.68111	5367.29606	-2.12415
5367.80806	0.593007	5367.80806	0.0627026
5368.32006	-2.23876	5368.32006	2.93913
5368.83206	-0.141679	5368.83206	0.153441
5369.34406	2.98443	5369.34406	-2.73637
5369.85606	-0.374728	5369.85606	0.616747
5370.36806	2.24223	5370.36806	-2.52921
5370.88006	-0.409633	5370.88006	1.55741
5371.39206	-2.52346	5371.39206	-0.576976
5371.90406	2.08376	5371.90406	-2.73652
5372.41606	-0.317585	5372.41606	1.08838
5372.92806	-0.799012	5372.92806	-0.980477
5373.44006	2.45498	5373.44006	3.11647
5373.95206	0.361739	5373.95206	1.61625
5374.46406	-2.20147	5374.46406	0.267016
5374.97606	-0.0580098	5374.97606	-2.84039
5375.48806	-2.62244	5375.48806	0.403304
5376.00006	1.35138	5376.00006	-2.38975
5376.51206	-0.877333	5376.51206	1.03407
5377.02406	-1.90694	5377.02406	-1.11476
5377.53606	0.844533	5377.53606	2.418
5378.04806	-1.62885	5378.04806	0.164802
5378.56006	2.98061	5378.56006	-2.04577
5379.07206	1.29352	5379.07206	1.95138
5379.58406	-0.926211	5379.58406	0.358295
5380.09606	2.91162	5380.09606	-2.21983
5380.60806	-0.699599	5380.60806	1.2174
5381.12006	1.44234	5381.12006	1.6073
5381.63206	-2.51223	5381.63206	-0.892786
5382.14406	-3.00088	5382.14406	-2.93822
5382.65606	0.359826	5382.65606	1.38445
5383.16806	-2.62114	5383.16806	-1.04857
5383.68006	0.685344	5383.68006	-1.93874
5384.19206	-2.88775	5384.19206	-1.64085
5384.70406	-0.167956	5384.70406	0.654355
5385.21606	2.17826	5385.21606	2.91035
5385.72806	-0.905073	5385.72806	0.10838
5386.24006	2.84299	5386.24006	-1.87004
5386.75206	1.97504	5386.75206	-2.9136
5387.26406	-1.36513	5387.26406	-0.396655
5387.77606	1.44103	5387.77606	2.23638
5388.28806	-1.47941	5388.28806	-0.512707
5388.80006	2.38874	5388.80006	-2.22753
5389.31206	-1.39472	5389.31206	2.38449
5389.82406	0.163849	5389.82406	-0.383419
5390.33606	2.42705	5390.33606	1.91372
5390.84806	-3.03504	5390.84806	-1.75325
5391.36006	0.958356	5391.36006	1.57155
5391.87206	-1.27175	5391.87206	-0.957399
5392.38406	2.96855	5392.38406	-3.05982
5392.89606	0.436872	5392.89606	0.61654
5393.40806	-2.33611	5393.40806	-2.41454
5393.92006	1.91983	5393.92006	-2.52804
5394.43206	-0.617752	5394.43206	1.16732
5394.94406	0.0804599	5394.94406	-1.81124
5395.45606	1.87332	5395.45606	-2.30248
5395.96806	-1.97886	5395.96806	-0.700348
5396.48006	1.1616	5396.48006	2.45969
5396.99206	-1.72769	5396.99206	-0.0864436
5397.50406	-0.864477	5397.50406	2.93432
5398.01606	1.56604	5398.01606	2.98961
5398.52806	-2.20497	5398.52806	-0.684381
5399.04006	0.490717	5399.04006	2.05724
5399.55206	-2.9573	5399.55206	-0.796979
5400.06406	-0.209854	5400.06406	3.09137
5400.57606	1.97596	5400.57606	0.768241
5401.08806	-1.00519	5401.08806	-1.07725
5401.60006	-1.85151	5401.60006	1.61354
5402.11206	2.20407	5402.11206	-2.76687
5402.62406	-0.466683	5402.62406	0.552214
5403.13606	2.68242	5403.13606	-2.41109
5403.64806	-0.393652	5403.64806	1.09557
5404.16006	-2.90368	5404.16006	-1.58955
5404.67206	0.867692	5404.67206	2.49822
5405.18406	0.112133	5405.18406	1.39033
5405.69606	-2.66875	5405.69606	-1.06429
5406.20806	0.171732	5406.20806	1.84611
5406.72006	-2.97218	5406.72006	-1.34914
5407.23206	0.51914	5407.23206	-0.299604
5407.74406	-2.03553	5407.74406	1.08387
5408.25606	2.24514	5408.25606	-2.11053
5408.76806	-1.72527	5408.76806	1.07897
5409.28006	1.87201	5409.28006	-2.83092
5409.79206	-0.720975	5409.79206	0.79214
5410.30406	-2.56841	5410.30406	-2.1048
5410.81606	0.0246065	5410.81606	0.212442
5411.32806	-2.95627	5411.32806	-1.24224
5411.84006	2.17847	5411.84006	-2.6524
5412.35206	0.404225	5412.35206	2.24802
5412.86406	0.840748	5412.86406	2.26581
5413.37606	-0.845405	5413.37606	0.679982
5413.88806	-2.87952	5413.88806	-0.984192
5414.40006	-0.0303675	5414.40006	2.61186
5414.91206	0.85441	5414.91206	0.847788
5415.42406	-1.55451	5415.42406	0.18628
5415.93606	1.60571	5415.93606	-1.91596
5416.44806	2.9703	5416.44806	-1.03958
5416.96006	0.0585404	5416.96006	1.67076
5417.47206	-2.02158	5417.47206	-1.69272
5417.98406	0.207698	5417.98406	1.15074
5418.49606	-2.77618	5418.49606	-0.292835
5419.00806	1.37435	5419.00806	-2.84209
5419.52006	-0.751535	5419.52006	0.45606
5420.03206	2.93431	5420.03206	-2.08964
5420.54406	-0.360737	5420.54406	1.41113
5421.05606	1.99346	5421.05606	-1.0945
5421.56806	-1.9996	5421.56806	-1.48089
5422.08006	1.6058	5422.08006	2.59384
5422.59206	0.0905409	5422.59206	-0.27757
5423.10406	-2.37379	5423.10406	-0.00427613
5423.61606	2.58379	5423.61606	-2.4336
